item_id,shop_id,shop_name,category_name,name,hashtag,trade_in,price,sale,score_avg,score_num,stock,need_day,url,content
171584448,14469867,v530710526,Android空機,台南303手機館OPPO_R11空機14020好康活動進行中,#OPPO#R11#空機#手機#Android7#2000萬畫素#4GB#64GB,10,14020,0,5,2,2,,https://shopee.tw/ -i.14469867.171584448,電池容量3000_mAh
138139421,2012975,qwe556681,行動電源,新款獨角獸卡通行動電源硅胶材质8800毫安,,8,590,0,5,1,1996,-1,https://shopee.tw/ -i.2012975.138139421,新款獨角獸卡通行動電源硅胶材质8800毫安
1008023087,20308130,sogifun7070,Android空機,耍新機ASUS_Zenfone3__ZU680KL__4G64G__銀粉_全新未拆封庫存機_空機_土城,,4.3,13900,0,,0,2,,https://shopee.tw/ -i.20308130.1008023087,為維護買賣家雙方權益_下標前請先詢問_謝謝通訊行保固一年全新未拆封庫存機
114236979,334064,javck,耳機喇叭,香港原廠_RM515線控耳機_糖果彩色入耳式耳機_HIFI降噪_iOS9安卓通用帶麥通話耳機,,8.7,220,0,,0,20,,https://shopee.tw/ -i.334064.114236979,05mm超薄振膜N48永久磁鐵產品詳情15色可選金屬複合技術2音量調節305mm超薄振膜N48永久磁鐵4高純度OFC無氧銅導線5舒適貼合耳道易於配戴摘取6輕鬆隔絕噪音7附贈大中小三種規格的耳道墊圈顏色白紅藍黃
17158569,4861340,cashtsou,手機周邊配件,嫌貴可談ausb72_支援快充_Micro_USB極速充電傳輸線_編織鋁箔線_12米_二色可選東西很多歡迎聊聊問或店內搜尋,#手機快充#傳輸線,7.9,200,0,,0,3,,https://shopee.tw/ -i.4861340.17158569,_鋁合金材質接頭加強散熱抗氧化功能__強化防拉扯線材易收納不糾結__10000次插拔測試品質保證商品特性_鋁合金材質接頭加強散熱抗氧化功能_強化防拉扯線材易收納不糾結_10000次插拔測試品質保證_既是充電線又是傳輸線資料傳輸及充電功能二合一_線材採用高品質純銅導線支援24A大電流充電更快速穩定_線長12m聊就便宜請關注我交朋友新竹有店面也可約面交喔祝平安喜樂__商品保固一年電池六個月產品在正常使用下發生故障經鑑定為產品本身問題在保固期限內負維修責任_KINYO產品投保2000萬產品責任險通過國家合格認證_KINYO耐嘉股份有限公司由金葉國際集團投資創立於1983年_注意事項_1商品如遇缺貨本站保有接單與否的權利2六日及國定假日不寄送3尺寸太大的商品無法超商寄送喔
138139594,2612904,www556681,行動電源,新款獨角獸卡通行動電源硅胶材质8800毫安,,8,690,0,,0,1996,-1,https://shopee.tw/ -i.2612904.138139594,新款獨角獸卡通行動電源硅胶材质8800毫安
114244136,334064,javck,耳機喇叭,HBS730運動無線藍牙耳機_40立體聲_掛脖入耳式_磁力自動吸附_可接聽電話帶MIC_音樂播放,,6.6,499,0,,0,8,,https://shopee.tw/ -i.334064.114244136,HBS730藍牙耳機是無線音樂aptx通話功能的高保真立體聲藍牙耳機1環繞式頸帶設計方便攜帶比起其他品牌環繞式更為舒適連接部位柔韌性好無論您的頸圍大小完美貼合且份量很輕實現無感配戴2另人眼前為之一亮的是耳塞和槽主機都是採用磁吸式設計不使用時直接塞到槽內耳塞會自動被吸附沒有繞線煩惱310mm高保真立體聲音頻耳塞聲音逼真清晰4來電震動提醒不會錯過任何來電手機設定成震動或靜音時也一樣5防水設計不管是在下雨天或是運動大汗淋漓時完全不用擔心進水損壞都能正常使用6長時間待機7超快速充電充滿電只需2小時可通過產品自帶充電器或者Micro_USB線連接電腦進行充電8有通話鍵聲音大小設置鍵音樂鍵上下一首鍵分配科學合理方便操作9適用機型藍牙版本HBS70021EDRLG7303040支持耳機免提A2DP等藍牙功能
1008026051,30729361,rf85658,行動電源,yoobao羽博充電寶20000毫安便攜2萬m快充通用大容量可愛移動電源,,4.3,1239,0,,0,300,,https://shopee.tw/ -i.30729361.1008026051,yoobao羽博充電寶20000毫安便攜2萬m快充通用大容量可愛移動電源
171585851,193467,mini7112002,手機周邊配件,韓國進口防塵塞_情侶款一對2個_260_附盒子,#米飛免#長頸鹿#hellokitty#皇冠#熊熊#恕不接受退換貨不介意再下單謝謝,7.5,260,0,,0,5,,https://shopee.tw/ -i.193467.171585851,
13814048,3669630,ket222tek,iPhone保護殼,iPhone_5的Hello_kitty鑲鑽手機殼,,8,250,0,,0,1,,https://shopee.tw/ -i.3669630.13814048,出清價
114257434,4845345,alinhuiju,Android充電傳輸,R鋅合金24A快充傳輸線快速充電線_快充線,,8,85,0,4.5,11,167,-1,https://shopee.tw/ -i.4845345.114257434,目前顏色藍白黑粉綠全長100CM請備註顏色會盡量挑選顏色缺貨隨機出貨不另外通知感恩
100803387,13241030,dudu111711,Android充電傳輸,全新傳輸線_充電線_LED_mico_USB_HTC_三星,,7.3,10,0,5,2,87,,https://shopee.tw/ -i.13241030.100803387,全新傳輸線_充電線_LED_mico_USB_HTC_三星
171587660,11504051,cheapestbaby5,耳機喇叭,日版附捲線器_SONY_MDREX15LP_輕巧耳機_日本帶回,#全新正品#日本#日本帶回#日本帶回現貨供應,8,545,0,,0,1,,https://shopee.tw/ -i.11504051.171587660,
13814052,132605,feelfashion,Android保護貼,卡哇伊系列_手機專用_9H硬度_彩繪玻璃貼_多款型號任選_限時特賣_三星_SAMSUNG_E7_Note_3_NOTE_4_NOTE_5,,7,199,1,4.9,16,372,-1,https://shopee.tw/ -i.132605.13814052,供貨機型_三星_E7_Note_3_NOTE_4_NOTE_5_彩繪玻璃_增添自我風格下單請註明型號及款式哦_
100805946,2558219,t778200t,耳機喇叭,後掛式運動型藍牙耳機_插卡_迷你耳塞_後掛式_頸掛式_耳塞式_立體聲_藍牙_運動_無線_耳機_耳麥_MP3聽歌,#藍牙耳機#迷你通用型#商務#運動#一對二#耳塞#掛耳式#無線耳麥#鋼琴烤漆#安卓#蘋果#IPHONE#耳機,5.7,450,0,5,3,29,,https://shopee.tw/ -i.2558219.100805946,_
171588965,3346823,smallsensen325,Android保護貼,華碩zenfone3_ZE552kl滿版鋼化玻璃保護貼白,,9,135,0,,0,2,,https://shopee.tw/ -i.3346823.171588965,華碩zenfone3_ZE552kl滿版鋼化玻璃保護貼白
114257939,4845345,alinhuiju,iPhone充電傳輸,R鋅合金24A快充傳輸線_蘋果版快速充電線_快充線__HTC_SAMSUNG_SONY_LG_小米_Asus,,4.3,85,0,4,7,167,-1,https://shopee.tw/ -i.4845345.114257939,目前顏色藍白黑粉綠全長100CM請備註顏色會盡量挑選顏色缺貨隨機出貨不另外通知感恩
138141857,13970145,jiujiu130,其他廠牌手機,Hugiga鴻碁_C32_無相機_無記憶卡_無上網_軍人機_老人機_直立式手機,#無相機#無記憶卡#無上網#軍人機#老人機,10,1100,0,,0,6,,https://shopee.tw/ -i.13970145.138141857,提醒你商品到貨七天內為猶豫期鑑賞期但鑑賞期非試用期喔我們無法接受商品拆封試用拆封使用後怒不接受任何退換貨商品瑕疵會請原廠測試並更新
11426633,3133288,jacklee555,Android保護殼,三星Samsung_Galaxy_Note5_手機殼__英倫風_N9200_Note_5_3D浮雕彩繪__軟殼,,9,140,0,5,3,94,-1,https://shopee.tw/ -i.3133288.11426633,三星Samsung_Galaxy_Note5_手機殼__英倫風_N9200_Note_5_3D浮雕彩繪__軟殼
10080619,2103032,p59461119,iPhone保護殼,玩具總動員草莓熊毛絨玩偶塑膠硬殼iPhone6siPhone6splus,#迪士尼#玩具總動員#草莓熊#立體#可愛#療癒#支架#硬殼#手機殼#手機套#保護殼#保護套#防摔#防撞#iphone#iphone6#iphone6s#iphone6plus#iphone6s,5.5,333,0,5,1,9,-1,https://shopee.tw/ -i.2103032.10080619,plus_質量厚實_毛絨絨的_很舒服玩偶造型較大還可以旋轉_直立支架上下不包邊的_還有送掛繩哦適用型號__iPhone66splus圖片都是實拍實拍實拍很重要所以說三次商品採預購方式如有現貨_商品內容會標示預購天數為7天_不包含假日下標前請先詳讀關於我如有任何疑問請利用聊聊or留言功能鍵_詢問馬上回覆DEAR們
17159248,4300633,gold9999,Android保護殼,金山3C配件館_紅米_Note_hm_note_1w_55吋_皮套_手機套_磁扣款_保護套_保護殼,,7.9,150,3,5,11,67,,https://shopee.tw/ -i.4300633.17159248,_商品簡介皮套採用側掀式體積輕便超薄設計使用簡易收闔方便TPU軟質固定框意外摔落時能給予優異的保護效果相機孔耳機孔充電孔皆有預留可即時使用不用取下手機可立式觀看影片_商品規格材質人造皮革現貨顏色藍色紅色桃紅色紫色__下標前請利用問與答確認所需顏色是否有現貨商品內容全包覆式皮套一個_適用型號_紅米機_Note_商品保固本商品非人為因素下自購買日起保固七天_有以下情況者恕不保固_因泡水受潮撞擊刮傷拉扯過度所造成之損壞者_自_行拆解或保固標籤毀損不明者_錯用機型拉拔方式錯誤等不當使用所造成之故障
138142424,2955704,3cking,Android保護殼,Airpillow_SONY_Xperia_X_X_Compact_X_Performance_全包覆氣墊透明空壓殼,,7,99,0,,0,90,-1,https://shopee.tw/ -i.2955704.138142424,四角氣墊科技抗震防摔四周採取淘空設計緩解撞擊力精密按鈕阻隔灰塵透明清晰呈現原色之美_此賣場文案為示意圖實際出貨為該型號之商品
10080646,2050281,axiall2000,其他,磁扣雙視窗亮色皮_專用_酷派_大神_F2_Coolpad_大神F2_皮套_磁扣_內果凍套可立式保護套_可加購保貼,,9.4,14,2,5,2,87,,https://shopee.tw/ -i.2050281.10080646,afish
138142516,2012975,qwe556681,行動電源,美樂蒂_炫彩超薄_行動電源12000mAh,,7.9,790,0,,0,2997,-1,https://shopee.tw/ -i.2012975.138142516,美樂蒂_炫彩超薄_行動電源12000mAh
11426769,3133288,jacklee555,Android保護殼,三星Samsung_Galaxy_Note5_手機殼_兇老虎_N9200_Note_5__3D浮雕彩繪__軟殼,,9,140,0,4.9,10,82,-1,https://shopee.tw/ -i.3133288.11426769,三星Samsung_Galaxy_Note5_手機殼_兇老虎_N9200_Note_5__3D浮雕彩繪__軟殼
17159778,3766682,20jill,Android保護殼,閃亮鑽殼大多數型號可做SONY_ZZ1Z2Z3Z3_compactZ3Z4Z5Z5_compactZ5_Premium__蝴蝶結镜頭狐狸貓咪bling貼鑽手機殼透明硬殼現貨,#手機殼#狐狸#貓咪#蝴蝶結#bling#HTC#samsung#zenfone#iphone#sony#現貨#水鑽#鑽殼#閃亮亮#OPPO#INFOCUS,8,290,0,5,2,99988,,https://shopee.tw/ -i.3766682.17159778,_
100806615,13241030,dudu111711,行動電源,全新VIO銓茂X5200行動電源POWERBANK,,4.3,245,0,,0,100,,https://shopee.tw/ -i.13241030.100806615,全新VIO銓茂X5200行動電源POWERBANK
11426901,3133288,jacklee555,Android保護殼,三星Samsung_Galaxy_Note5_手機殼_蜘蛛俠__N9200_Note_5_3D浮雕彩繪_軟殼,,9,140,0,4.7,3,96,-1,https://shopee.tw/ -i.3133288.11426901,三星Samsung_Galaxy_Note5_手機殼_蜘蛛俠__N9200_Note_5_3D浮雕彩繪_軟殼
13814470,132605,feelfashion,Android保護貼,卡哇伊系列_手機專用_9H硬度_彩繪玻璃貼_多款型號任選_限時特賣_華碩_ASUS_Selfie_ZD551ZenFone_2_ZE551ML,,6.6,199,0,4.4,12,380,-1,https://shopee.tw/ -i.132605.13814470,供貨機型_ASUS_Zenfone_Selfie_ZD551KL__ZenFone_2_ZE550ML_ZE551ML彩繪玻璃_增添自我風下單請註明型號及款式哦_
171599051,10208624,lej1112,耳機喇叭,藍芽喇叭_手機背架_喇叭_手機架_造型音響_音響_難受_香菇,#香菇喇叭#藍芽音響#迷你音響#手機音響#隨時音響#手機架#蘋果手機架#手機支撐#手機喇叭#造型喇叭#造型音響#方便外出#外出喇叭#送禮#生日禮物,7.4,360,0,,0,10,-1,https://shopee.tw/ -i.10208624.171599051,_超可愛香菇迷你喇叭兼手機背架超實用迷你攜帶方便市價490元共三色粉_藍_白
100806768,4778619,ravestyle1002,iPhone保護殼,DEVILCASE_惡魔IPHONE空壓殼i5s_iPhone_手繪文創森林系防摔殼手機套氣墊殼保護殼透明殼,#視情況將交由專屬法律顧問處理#iPhone5#i5#SE#空壓殼#保護殼#防摔殼#手機套#鏡頭保護套#惡魔#Devilcase#手繪#清水殼#好神數位,4.9,390,0,5,2,97,-1,https://shopee.tw/ -i.4778619.100806768,_
13814743,132605,feelfashion,手機周邊配件,卡哇伊系列_手機專用_9H硬度_彩繪玻璃貼_多款型號任選_限時特賣_SONY_C4_M4,,10,199,1,4.7,3,35,-1,https://shopee.tw/ -i.132605.13814743,供貨機型_SONY_C4_M4彩繪玻璃_增添自我風格下單請註明型號及款式哦
114270016,2901444,mosmos58,iPhone充電傳輸,4_USB_國際充電插座,#4USB#充電器#國際插頭,7.5,100,0,,0,1,,https://shopee.tw/ -i.2901444.114270016,_
100807660,13241030,dudu111711,行動電源,全新VIO_行動電源_X66006600mAh_鋁合金高級邊框_LED電量數字顯示雙電流輸出,,3,385,0,,0,100,,https://shopee.tw/ -i.13241030.100807660,全新VIO_行動電源_X66006600mAh_鋁合金高級邊框_LED電量數字顯示雙電流輸出
17159906,3766682,20jill,Android保護殼,閃亮鑽殼大多數型號可做SONY_C3C4C5M4M5T2T3Xperia_XXA_ULTRAXA_performance__蝴蝶結镜頭狐狸貓咪bling貼鑽手機殼透明硬殼現貨,#手機殼#狐狸#貓咪#蝴蝶結#bling#HTC#samsung#zenfone#iphone#sony#現貨#水鑽#鑽殼#閃亮亮#OPPO#INFOCUS,8,290,0,4,1,109988,,https://shopee.tw/ -i.3766682.17159906,_
13814775,4081124,hamee_taiwan,手機周邊配件,Hamee_日本_ECONECO_繪子貓夢幻馬戲團__玩偶_娃娃_手機吊飾_鬆餅獨角獸557027633,,8,880,0,5,17,2,-1,https://shopee.tw/ -i.4081124.13814775,_______Hamee賣場商品實在太多了_無法隨時更新庫存狀態下標前請先詢問庫存狀態比較有保障喔_謝謝配合____商品名稱Hamee_日本_ECONECO_繪子貓夢幻馬戲團_嘉年華夢幻世界_玩偶_娃娃________________________手機吊飾商品尺寸約縦18横14厚7cm附件________無使用方法讓超療癒夢幻獨角獸陪伴您注意事項每日早上九點半前下單商品可於兩至三天到台灣_不含例假日及日本國定假日若遇海關查驗則再順延一天我們的現貨庫存是與日本共享下標前請先詢問庫存會更有保障喔簡單一句話可以省掉之後商品如停產或缺貨造成的退款及取消訂單等問題喔預購商品以實際到時間為準鑑賞期非試用期若買錯尺寸規格圖案或任何不合意之處請勿拆開使用並在收到商品後七日內聯繫告知並附擔來回所產生之費用將商品寄回逾期恕不受理Hamee保留接單與否的權益若不能等待者請勿下標
114272521,12165767,cloud555101,Android保護殼,C02X1_MERCURY_牛仔紋皮套_SONY_C5_Ultra保護套手機套軟殼側翻可立支架手機殼,,8.8,179,0,,0,4995,-1,https://shopee.tw/ -i.12165767.114272521,購買前請務必確認好款式顏色型號下單後恕不提供更改商品服務現貨商品下單後3天內出貨預購商品須等追加714個工作天若能接受在下單喔互信互重才能促成愉快交易謝謝客服電話0989720533_客服時間星期一星期五_AM0900__PM1300_PM1400_PM1800
100809436,6333171,etingo,耳機喇叭,小婷電腦藍牙40全新_IS跑酷藍牙耳機_磁吸式耳塞_高品質音質_藍牙快速配對_高音質通話_超長通話時間,,9,299,1,4,1,100,,https://shopee.tw/ -i.6333171.100809436,_磁吸式耳塞收納輕鬆_英文語音來電報號_高品質音質_藍牙快速配對_一鍵快速通話_連續使用時間約3小時_傳輸距離最遠達10公尺視現場情況而定_待機時間長_藍牙版本v40功能按鍵簡介1_鍵藍牙音樂播放狀態短按為下一曲功能長按是快速減小音量短按是切換上一首2_鍵藍牙音樂播放狀態短按為上一曲功能長按是快速增加音量短按是切換下一首3_開關將開關打到ON位置開機為進入配對狀態藍紅燈閃爍ONOFF鍵到OFF位置關機4_多功能鍵長按5秒清除原配對好的設備重新進入配對狀態紅藍燈快閃音樂播放短按播放暫停來電狀態短按接聽電話長按2秒拒聽電話_接通電話時長按2秒轉手機與藍牙耳機互轉換接聽連續連按兩下多功能鍵為重拔電話5_配對狀態3分鐘沒連接自動退出配對狀態配對時藍燈快速閃爍未連接狀態藍色燈間隔約25秒閃一次連接手機後藍色燈間隔約5秒閃兩次充電時藍牙會重置關機此時要使用將開頭打到OFF位置後再打到ON位置耳機會自動回連上一配對設備6充電中紅燈亮充滿電燈號熄滅型號BL800NCCCCAJ15LP0100T0尺寸約_167__136__17_cm重量約_32g充電孔MicroUSB連續使用時間約3小時藍牙版本v40__保固狀態_全新品_新品不良七日內換新品原廠保固三個月非人為因素_產品配件全新包裝__藍芽耳機x1
171600661,1538732,kristysun1115,Android空機,Benten_3G雙卡格紋工藝功能型手機_W95_全配,,10,1750,0,5,1,59,,https://shopee.tw/ -i.1538732.171600661,3G雙卡雙待不再擔心需要帶兩支手機出門而感到困擾具超大按鍵及清晰字體可符合長輩視力及手指使用時的需求9組數字速撥按鍵可將常撥的電話做紀錄連絡時可迅速撥打FM廣播直接播放走到哪可聽到哪音質清晰優美具有語音王裝置真人朗讀訊息選單來電使用方便雙螢幕設計內螢幕使用32吋彩色設計各種族群皆可適用商品特色_GSMWCDMA雙卡雙待手機32吋169超大螢幕格紋外觀設計_品味高_實用性大支援MP3音樂播放支援藍牙通話支援調頻廣播功能支援擴充記憶卡至16G字體大鈴聲大可達95分貝超大數字鍵快速撥號鍵__9組SOS_緊急求救功能最新喇叭設計聲音大音效佳折疊式設計方便使用避免誤觸按鍵語音王設計朗讀訊息來電播報選單朗讀具日曆任務鬧鈴計算機手電筒功能照相機130萬畫素具錄音功能商品配件_手機x1800mAh電池x1原廠耳機x1旅充頭x1USB傳輸線x1說明書x1贈配件包800mAh電池x1電池座充x1商品規格品名Benten_3G雙卡格紋工藝功能型手機_W95_全配_型號W95_包裝尺寸9x14x6長x寬x高單位cm_包裝重量320G_尺寸5x108x18長x寬x高單位cm_重量約125g含電池_顏色紅色黑色_頻率GSM1800GSM900WCDMA2100MHz_雙卡雙待大卡_CPUMT6276_主螢幕32吋240400解析度_外螢幕177吋128160解析度_使用記憶體128MBROM__32MBRAM_電話簿容量手機1000筆_簡訊手機450封_錄影格式3GPMPEG4_外接記憶體支援Micro_SD記憶卡擴充最高支援至16GB_藍牙版本V30_相機解析度30萬畫素補差點至130萬畫素_電池容量800mAh_通話時間約180200分鐘實際情視使用情形而定_待機時間約130150小時實際情視使用情形而定_產地中國_ncc認證字號CCAH153G0210T0_本產品一經拆封後恕送回商品需為完整包裝含商品所有配件及彩盒_本產品文案為原廠所提供若有變動敬請參照實際商品為準_本產品網頁因拍攝關係圖檔略有差異實際以廠商出貨為主
138149727,4981208,cpyang,iPhone充電傳輸,025M短線_GOLF_蘋果iOS21A數據傳輸充電線_編織線_太空鋁接頭_金色銀色,#711#全家取貨#3c#辦公室小物#iphone6#充電線#蘋果#快速出貨#快充線#新品#現貨供應,8,99,0,5,4,91,,https://shopee.tw/ -i.4981208.138149727,_
17160556,230786,kittylow,Android保護殼,三星_S8_S8PLUS_NOTE5_NOTE8__四葉草_玫瑰__向日葵_手機保護殼,#三星#S8#S8PLUS#NOTE5#NOTE8#四葉草#玫瑰#向日葵#手機保護殼#下單前請注意機款是否與標題是否相同再行下單#下單後會依序出貨約要7#此款手機殼,9,249,0,,0,20,-1,https://shopee.tw/ -i.230786.17160556,吊繩指環249喔很優惠喔
11427411,3133288,jacklee555,Android保護殼,三星Samsung_Galaxy_Note5_手機殼_黑底中指__N9200_Note_5__3D浮雕彩繪__軟殼,,9,140,0,5,7,84,-1,https://shopee.tw/ -i.3133288.11427411,三星Samsung_Galaxy_Note5_手機殼_黑底中指__N9200_Note_5__3D浮雕彩繪__軟殼
1008097727,2907689,emilyc99,Apple空機,現貨_日式_可愛玩偶_iphone4_手機殼,#日式#可愛玩偶#iphone4#手機殼#iPhone#iphone5#iphone6#iphone7#iphone,4.3,299,0,,0,2,,https://shopee.tw/ -i.2907689.1008097727,_
17161015,4861340,cashtsou,手機周邊配件,嫌貴可談ausb71_支援快充_Micro_USB極速充電傳輸線_兩色可選東西很多歡迎聊聊問,,8.9,120,0,5,2,42,,https://shopee.tw/ -i.4861340.17161015,採用純銅導線支援24A大電流充電快速又穩定強化防拉扯果凍扁線線材易收納不糾結10000次插拔測試品質保證可同時充電和傳輸資料一線搞定可搭配USB充電器行動電源或車充作為充電使用聊就便宜請關注我交朋友新竹有店面也可約面交喔祝平安喜樂__商品保固一年電池六個月產品在正常使用下發生故障經鑑定為產品本身問題在保固期限內負維修責任_KINYO產品投保2000萬產品責任險通過國家合格認證_KINYO耐嘉股份有限公司由金葉國際集團投資創立於1983年_注意事項_1商品如遇缺貨本站保有接單與否的權利2六日及國定假日不寄送3尺寸太大的商品無法超商寄送喔線材長度12MUSB20規格的Micro_USB高速充電線可使用於具Micro_USB介面的電子產品
13815002,2439823,diff0870,iPhone保護貼,附發票DIFF滿版iPhone6_Plus_47吋_55吋_全螢幕玻璃貼_9H鋼化玻璃貼_保護貼,,5.9,99,7,4.8,107,4020,-1,https://shopee.tw/ -i.2439823.13815002,_本月限定活動_購物滿額免運費15天鑑賞期退貨黑貓免費上門收退貨_滿額輸入折扣代碼享優惠_結帳時請輸入以上折扣代碼享優惠__本月超殺活動滿額免運再享折扣___本月限定活動__正常出貨時間34天如遇缺貨約715天內出貨iPhone6_Plus_47吋_55吋_全螢幕玻璃貼_滿版鋼化貼
114275711,14282582,jerry1chenrx,耳機喇叭,台灣品牌_送滑鼠墊_廣鼎_INTOPIC藍牙摺疊耳機麥克風_JAZZBT960_藍芽耳機_藍牙麥克風_無線耳機,#藍芽#INTOPIC#廣鼎#耳機麥克風#耳機#麥克風#藍芽耳機#藍牙麥克風#無線耳機,6.2,250,0,4.8,46,4,-1,https://shopee.tw/ -i.14282582.114275711,_
100810413,11793556,remi1368,行動電源,無線行動背蓋充電iphone66splus_升級版,,10,498,0,,0,1,,https://shopee.tw/ -i.11793556.100810413,夜市商圈最後一個便宜賣_蘋果6plus專用無線行動背蓋電源行動充電出外方便另有一孔可以給三星HTC等其他型號的手機充電充電只要1個小時走到哪裡都有電池可用10000萬mAh_讓你一手掌握安心使用有任何疑問請洽客服_line_羿發3c產品IDw0925208506最後一只要買要快喔
138150148,10376436,poforyou,行動電源,現貨_鵝卵石暖手寶_行動電源5000mah_暖手蛋_寶可夢必備,#行動電源#pokemongo#pokemon#寶可夢必備#5000mah,7.8,300,0,,0,1,,https://shopee.tw/ -i.10376436.138150148,_現貨商品全新歡迎帥哥美女來芽小舖購物以下商店條例請閱讀物品都會說明清楚有疑問想了解歡迎使用聊聊照片上有不清楚的的地方可補照片本賣場運費跟著蝦皮活動走另本賣場消費3000免運費私我物品是夾來的_無保無退出貨前會全程錄影存證下單立即出貨下標未取貨已觸法刑法毀棄損壞罪_間接損壞_可處3年以下徒刑未取貨者將採取法律途徑以求償賣場損失下標視同同意本賣場條例購買前請考慮清楚
171611009,10445600,sandy91203,耳機喇叭,福利品美國Klipsch_S2_經典雙磁耳道式耳機_入耳式_經典入門款,,7,1050,0,,0,1,,https://shopee.tw/ -i.10445600.171611009,美國Klipsch經典入門耳機只剩一附不快快入手嗎Klipsch_Image_S2_雙磁耳道式耳機9成新展示機以上圖片皆自行拍攝為商品實況插頭處有些許刮傷但不明顯圖4經過測試功能正常隨機附上2對全新耳塞收納袋商品規格頻率響應12__18KHZ設計動態動圈式微驅動器靈敏度106_dB1_kHz時標稱阻抗18歐姆1千赫驅動元件全系列KG_15輸入連接35毫米尺寸58毫米直徑重量約13克顏色鋼琴黑下單前請先看關於我歡迎聊聊詢問
114275983,1538732,kristysun1115,行動電源,WONDER旺德_高效能鋰聚合物行動電源_WAP058_符合國內外法規可攜帶登機,,5,589,0,,0,10,,https://shopee.tw/ -i.1538732.114275983,商品特色20A大輸出提升平板與手機充電速度高質鋰聚合物電芯輕薄好攜帶自帶可拆卸式兩用MicroUSB充電線全身無按鍵設計拍一拍即可電量顯示高效率電壓轉換技術智能充電放電識別技術多重電路保護商品規格商品核准字號R33599_顏色珍珠白_額定輸入電壓電流DC5V20A_額定輸出電壓電流DC5V20A_額定容量5100mAh_單品重量185g_單品尺寸mm70X138X13_彩盒尺寸mm96X185X15_國際條碼4711467075345_產地中國_保固_1產品功能一年保固_2外觀人為因素不保固_支援長時間擺放低自耗電量之電池
1008112046,35461429,a092023824383,平板電腦,6期零利率Apple_iPad_mini_4_智慧平板128GLTE版_另有_i8_ix_i7,#18歲學生軍人上班族#5分鐘填資料#1小時過件#可線上辦理#6期#9期#12期#15期#18期#21期#24期,4.3,1042,0,,0,10,,https://shopee.tw/ -i.35461429.1008112046,_
